datetime,price,demand,biomass,coal,gas,hydro,nuclear ,solar,wind,dutch,french,irish,pumped
2017-05-27 23:00:00,37.55,25.234,1.673,0.531,7.339,0.025,8.378,0.0,4.93,0.87,1.35,0.153,-0.015
2017-05-27 23:30:00,33.0,23.983,1.448,0.575,6.04,0.025,8.391,0.0,5.193,0.841,1.351,0.153,-0.034
2017-05-28 00:00:00,36.95,22.781,1.437,0.561,5.177,0.025,8.381,0.0,5.537,0.794,1.303,0.153,-0.587
2017-05-28 00:30:00,34.95,22.056,1.41,0.507,4.489,0.025,8.375,0.0,5.823,0.795,1.3,0.153,-0.821
2017-05-28 01:00:00,34.6,21.596,1.423,0.509,4.372,0.025,8.365,0.0,5.925,0.804,1.3,0.153,-1.28
2017-05-28 01:30:00,29.0,21.394,1.39,0.508,4.246,0.025,8.373,0.0,5.912,0.804,1.3,0.153,-1.317
2017-05-28 02:00:00,29.0,21.001,1.409,0.51,4.345,0.025,8.375,0.0,5.696,0.804,1.3,0.153,-1.616
2017-05-28 02:30:00,30.5,20.625,1.417,0.507,4.365,0.025,8.377,0.004,5.456,0.803,1.301,0.153,-1.783
2017-05-28 03:00:00,31.0,20.47,1.421,0.508,4.489,0.025,8.375,0.003,5.49,0.628,1.114,0.153,-1.736
2017-05-28 03:30:00,30.0,20.487,1.424,0.507,4.521,0.025,8.383,0.002,5.567,0.613,1.1,0.153,-1.808
2017-05-28 04:00:00,29.65,20.457,1.405,0.508,4.644,0.025,8.387,0.002,5.7,0.703,0.74,0.153,-1.81
2017-05-28 04:30:00,29.0,19.994,1.398,0.507,4.341,0.025,8.384,0.003,5.571,0.71,0.703,0.153,-1.801
2017-05-28 05:00:00,29.0,19.667,1.428,0.508,4.605,0.026,8.381,0.055,5.401,0.35,0.524,0.153,-1.764
2017-05-28 05:30:00,33.95,19.933,1.433,0.517,4.794,0.026,8.385,0.238,5.158,0.32,0.495,0.153,-1.586
2017-05-28 06:00:00,34.5,20.827,1.42,0.545,4.741,0.025,8.392,0.534,5.1,0.591,1.07,0.153,-1.744
2017-05-28 06:30:00,32.5,21.354,1.506,0.516,4.933,0.027,8.388,0.882,4.883,0.613,1.102,0.153,-1.649
2017-05-28 07:00:00,34.5,22.393,1.904,0.245,4.992,0.039,8.397,1.37,4.692,0.79,1.285,0.153,-1.474
2017-05-28 07:30:00,34.75,23.408,1.831,0.0,5.158,0.077,8.391,1.88,4.49,0.804,1.301,0.165,-0.689
2017-05-28 08:00:00,35.0,24.453,1.721,0.0,5.519,0.191,8.391,2.089,4.144,0.85,1.347,0.247,-0.046
2017-05-28 08:30:00,34.47,25.949,1.749,0.0,6.222,0.197,8.388,2.93,3.92,0.854,1.351,0.247,0.091
2017-05-28 09:00:00,35.0,27.446,1.903,0.0,6.95,0.162,8.389,3.5,3.819,0.853,1.349,0.248,0.273
2017-05-28 09:30:00,41.4,28.578,1.995,0.0,7.441,0.129,8.392,3.98,4.053,0.854,1.361,0.235,0.138
2017-05-28 10:00:00,40.92,29.358,2.075,0.0,8.062,0.114,8.387,4.51,3.993,0.854,0.881,0.156,0.326
2017-05-28 10:30:00,46.1,29.782,2.081,0.0,8.076,0.1,8.384,4.91,3.894,0.853,0.853,0.208,0.423
2017-05-28 11:00:00,50.39,30.305,2.089,0.0,8.486,0.066,8.379,5.19,3.661,0.853,0.858,0.179,0.432
2017-05-28 11:30:00,38.53,30.503,2.073,0.0,9.02,0.066,8.392,5.45,3.319,0.854,0.796,0.112,0.29
2017-05-28 12:00:00,38.53,30.922,2.002,0.0,8.703,0.053,8.387,5.58,3.075,0.854,1.688,0.104,0.476
2017-05-28 12:30:00,45.01,30.966,2.087,0.0,8.903,0.043,8.379,5.69,2.715,0.854,1.7,0.053,0.542
2017-05-28 13:00:00,36.1,30.739,2.081,0.0,9.26,0.022,8.379,5.65,2.434,0.854,1.7,-0.024,0.336
2017-05-28 13:30:00,40.0,30.261,2.076,0.0,9.049,0.022,8.378,5.45,2.197,0.854,1.7,-0.087,0.378
2017-05-28 14:00:00,40.0,30.175,2.075,0.0,9.252,0.022,8.374,5.29,2.041,0.853,1.7,-0.245,0.537
2017-05-28 14:30:00,35.51,29.582,2.072,0.0,9.364,0.022,8.376,4.79,1.918,0.854,1.7,-0.252,0.462
2017-05-28 15:00:00,37.8,29.443,2.067,0.0,9.701,0.044,8.371,4.33,1.731,0.854,1.7,-0.252,0.631
2017-05-28 15:30:00,48.6,29.519,2.075,0.0,10.315,0.23,8.371,3.64,1.563,0.854,1.693,-0.214,0.717
2017-05-28 16:00:00,46.1,29.894,2.088,0.0,10.656,0.242,8.378,2.96,1.472,0.993,1.982,-0.016,0.848
2017-05-28 16:30:00,45.0,30.275,2.089,0.0,11.711,0.245,8.382,2.51,1.398,1.0,1.997,0.102,0.559
2017-05-28 17:00:00,50.26,30.637,2.086,0.0,12.77,0.169,8.378,2.11,1.383,1.0,1.996,0.205,0.364
2017-05-28 17:30:00,52.0,30.821,2.082,0.0,13.14,0.217,8.378,1.7,1.43,1.0,1.996,0.16,0.632
2017-05-28 18:00:00,52.0,30.748,2.082,0.0,13.262,0.263,8.378,1.3,1.465,1.0,1.997,0.221,0.78
2017-05-28 18:30:00,55.0,30.48,2.082,0.0,13.287,0.264,8.385,0.953,1.479,1.0,1.997,0.229,0.804
2017-05-28 19:00:00,53.0,30.132,2.082,0.0,13.135,0.262,8.385,0.605,1.496,1.0,1.997,0.166,1.004
2017-05-28 19:30:00,49.2,29.722,2.083,0.0,13.116,0.183,8.387,0.349,1.482,1.0,1.997,0.21,0.915
2017-05-28 20:00:00,46.0,29.571,2.068,0.0,13.216,0.17,8.391,0.152,1.529,1.0,1.997,0.236,0.626
2017-05-28 20:30:00,53.0,29.161,2.048,0.0,13.116,0.147,8.385,0.038,1.621,0.999,1.997,0.158,0.41
2017-05-28 21:00:00,50.0,29.323,2.079,0.0,13.27,0.116,8.381,0.019,1.722,1.0,1.997,0.203,0.294
2017-05-28 21:30:00,42.0,29.231,2.084,0.0,12.845,0.094,8.387,0.019,1.918,1.0,1.997,0.204,0.441
2017-05-28 22:00:00,38.0,28.552,2.088,0.038,11.976,0.069,8.388,0.0,2.258,1.0,1.997,0.241,0.316
2017-05-28 22:30:00,52.0,27.393,2.014,0.313,10.623,0.045,8.383,0.0,2.466,1.0,1.997,0.248,0.284
2017-05-28 23:00:00,50.14,25.811,1.78,0.585,10.004,0.044,8.39,0.0,2.584,0.868,1.72,0.248,-0.412
2017-05-28 23:30:00,39.0,24.332,1.568,0.693,8.538,0.044,8.396,0.0,2.855,0.853,1.699,0.248,-0.562
2017-05-29 00:00:00,36.97,23.195,1.583,0.797,7.753,0.044,8.398,0.0,3.017,0.632,1.237,0.248,-0.514
2017-05-29 00:30:00,33.1,22.451,1.539,0.775,7.036,0.044,8.393,0.0,3.179,0.625,1.195,0.248,-0.583
2017-05-29 01:00:00,33.54,22.073,1.52,0.763,6.797,0.026,8.388,0.0,3.279,0.624,1.199,0.248,-0.771
2017-05-29 01:30:00,30.41,21.837,1.505,0.754,6.949,0.025,8.385,0.0,3.051,0.626,1.199,0.248,-0.905
2017-05-29 02:00:00,29.37,21.588,1.456,0.836,7.219,0.012,8.39,0.0,2.859,0.644,1.199,0.248,-1.275
2017-05-29 02:30:00,30.42,21.21,1.552,0.829,6.73,0.011,8.413,0.003,3.222,0.572,1.199,0.248,-1.569
2017-05-29 03:00:00,31.0,21.03,1.659,0.76,6.578,0.011,8.409,0.001,3.742,0.393,0.841,0.248,-1.612
2017-05-29 03:30:00,31.0,21.115,1.632,0.699,6.605,0.011,8.417,0.004,4.091,0.369,0.809,0.248,-1.77
2017-05-29 04:00:00,24.74,20.998,1.734,0.761,7.103,0.011,8.415,0.001,3.99,0.009,0.444,0.248,-1.718
2017-05-29 04:30:00,32.74,20.604,1.707,0.722,6.779,0.011,8.421,0.003,4.058,0.0,0.412,0.248,-1.757
2017-05-29 05:00:00,32.74,20.556,1.798,0.724,7.288,0.011,8.416,0.007,3.884,-0.532,0.038,0.176,-1.254
2017-05-29 05:30:00,35.0,20.956,1.94,0.729,7.904,0.011,8.419,0.09,3.623,-0.65,0.007,0.151,-1.268
2017-05-29 06:00:00,35.0,21.69,1.964,0.796,8.411,0.011,8.417,0.217,3.382,-0.483,-0.028,0.225,-1.222
2017-05-29 06:30:00,37.5,22.482,1.96,0.731,9.01,0.011,8.414,0.391,3.08,-0.459,-0.032,0.246,-0.87
2017-05-29 07:00:00,38.0,24.21,1.979,0.255,11.014,0.025,8.411,0.626,2.728,-0.009,-0.741,0.158,-0.236
2017-05-29 07:30:00,35.45,25.583,2.092,0.0,12.276,0.06,8.415,0.827,2.686,0.0,-0.809,0.049,-0.013
2017-05-29 08:00:00,38.6,27.173,2.091,0.0,11.808,0.086,8.417,0.942,2.625,0.0,1.048,-0.024,0.18
2017-05-29 08:30:00,43.25,28.021,2.092,0.0,12.704,0.086,8.417,0.914,2.394,0.0,1.221,-0.261,0.454
2017-05-29 09:00:00,38.15,29.022,2.093,0.0,12.74,0.094,8.411,0.914,2.275,0.481,1.839,-0.332,0.507
2017-05-29 09:30:00,47.17,29.93,2.09,0.0,12.896,0.168,8.408,1.355,2.311,0.581,1.998,-0.48,0.603
2017-05-29 10:00:00,47.16,30.202,2.092,0.0,13.045,0.24,8.422,1.355,2.456,0.586,1.624,-0.558,0.94
2017-05-29 10:30:00,46.59,31.071,2.091,0.0,13.441,0.18,8.421,1.922,2.599,0.586,1.596,-0.611,0.846
2017-05-29 11:00:00,46.59,31.269,2.093,0.0,13.677,0.135,8.414,1.922,2.715,0.797,1.597,-0.659,0.578
2017-05-29 11:30:00,45.35,31.948,2.092,0.0,13.783,0.135,8.415,2.4,2.854,0.817,1.598,-0.68,0.534
2017-05-29 12:00:00,45.34,32.564,2.062,0.0,14.329,0.091,8.416,2.4,2.873,0.767,1.597,-0.469,0.498
2017-05-29 12:30:00,45.13,32.533,2.068,0.0,14.59,0.074,8.418,2.416,2.756,0.76,1.597,-0.683,0.537
2017-05-29 13:00:00,39.46,32.485,2.075,0.0,14.834,0.154,8.418,2.416,2.623,0.345,1.646,-0.683,0.657
2017-05-29 13:30:00,41.93,32.055,2.09,0.0,15.031,0.103,8.411,2.041,2.507,0.291,1.65,-0.683,0.614
2017-05-29 14:00:00,40.18,32.252,2.091,0.0,15.387,0.095,8.411,2.041,2.439,0.161,1.65,-0.587,0.564
2017-05-29 14:30:00,41.5,31.951,2.093,0.005,15.452,0.153,8.41,1.817,2.346,0.151,1.65,-0.52,0.394
2017-05-29 15:00:00,41.51,32.029,2.091,0.136,15.52,0.172,8.408,1.817,2.282,-0.133,1.923,-0.71,0.523
2017-05-29 15:30:00,37.34,32.16,2.094,0.303,15.704,0.207,8.411,1.634,2.197,-0.154,1.962,-0.602,0.404
2017-05-29 16:00:00,40.0,32.676,2.089,0.442,15.86,0.283,8.416,1.634,2.218,0.214,1.653,-0.451,0.318
2017-05-29 16:30:00,52.0,33.281,2.08,0.495,16.273,0.27,8.412,1.462,2.147,0.304,1.649,-0.299,0.488
2017-05-29 17:00:00,52.5,34.209,2.089,0.495,16.865,0.313,8.415,1.462,2.022,0.97,1.35,-0.171,0.399
2017-05-29 17:30:00,60.0,34.24,2.09,0.491,16.921,0.343,8.411,1.295,2.011,0.977,1.326,-0.112,0.487
2017-05-29 18:00:00,60.0,34.282,2.086,0.4,16.657,0.264,8.415,1.295,2.008,0.992,1.382,0.119,0.664
2017-05-29 18:30:00,57.25,33.724,2.09,0.41,16.455,0.242,8.417,0.921,1.977,0.965,1.378,0.247,0.622
2017-05-29 19:00:00,57.12,33.491,2.077,0.432,16.635,0.242,8.417,0.921,1.865,0.299,1.864,0.247,0.492
2017-05-29 19:30:00,47.55,32.793,2.047,0.401,16.658,0.241,8.418,0.464,1.779,0.235,1.899,0.247,0.404
2017-05-29 20:00:00,44.12,32.2,2.046,0.357,16.407,0.213,8.415,0.464,1.696,0.204,1.897,0.203,0.298
2017-05-29 20:30:00,55.63,31.581,2.046,0.354,16.122,0.199,8.415,0.153,1.577,0.238,1.898,0.202,0.377
2017-05-29 21:00:00,48.63,31.498,2.046,0.433,16.05,0.187,8.419,0.153,1.77,0.121,1.842,0.239,0.238
2017-05-29 21:30:00,38.0,30.855,2.045,0.419,15.476,0.163,8.412,0.01,1.815,0.12,1.84,0.247,0.308
2017-05-29 22:00:00,37.0,29.978,2.044,0.42,14.904,0.117,8.414,0.01,1.795,0.006,1.676,0.225,0.367
2017-05-29 22:30:00,50.0,28.112,2.045,0.615,12.966,0.112,8.411,0.0,1.854,0.0,1.663,0.239,0.207
2017-05-29 23:00:00,51.0,26.138,2.045,0.723,10.386,0.062,8.402,0.0,1.813,0.636,1.606,0.247,0.218
2017-05-29 23:30:00,36.0,24.47,2.046,0.627,8.993,0.059,8.402,0.0,1.739,0.803,1.602,0.249,-0.05
2017-05-30 00:00:00,36.0,23.622,2.046,0.527,8.455,0.059,8.399,0.0,1.792,0.803,1.601,0.249,-0.309
2017-05-30 00:30:00,34.0,22.967,2.044,0.601,7.771,0.057,8.404,0.0,1.743,0.805,1.602,0.249,-0.309
2017-05-30 01:00:00,34.0,22.533,2.065,0.609,7.935,0.027,8.404,0.0,1.719,0.804,1.602,0.249,-0.881
2017-05-30 01:30:00,34.2,22.354,2.086,0.663,8.119,0.026,8.394,0.0,1.648,0.803,1.602,0.249,-1.236
2017-05-30 02:00:00,34.0,22.037,2.09,0.667,8.097,0.037,8.392,0.0,1.566,0.804,1.602,0.249,-1.467
2017-05-30 02:30:00,34.0,21.785,2.09,0.676,7.855,0.038,8.393,0.0,1.566,0.803,1.601,0.249,-1.486
2017-05-30 03:00:00,34.0,21.484,2.091,0.746,8.276,0.038,8.394,0.0,1.604,0.779,0.965,0.249,-1.658
2017-05-30 03:30:00,34.0,21.509,2.09,0.787,8.273,0.038,8.398,0.0,1.74,0.795,0.904,0.249,-1.765
2017-05-30 04:00:00,33.6,21.506,2.089,0.783,8.022,0.038,8.407,0.0,1.816,0.778,0.912,0.249,-1.588
2017-05-30 04:30:00,34.5,21.293,2.087,0.736,7.94,0.038,8.406,0.006,1.902,0.782,0.911,0.249,-1.764
2017-05-30 05:00:00,33.86,21.531,2.089,0.711,8.856,0.038,8.407,0.006,1.783,0.476,0.089,0.249,-1.173
2017-05-30 05:30:00,40.0,22.359,2.09,1.01,9.167,0.038,8.412,0.121,1.856,0.424,0.008,0.249,-1.016
2017-05-30 06:00:00,40.0,24.612,2.075,1.307,10.219,0.039,8.404,0.121,1.955,0.336,-0.018,0.249,-0.075
2017-05-30 06:30:00,40.0,26.895,2.09,1.285,11.971,0.065,8.41,0.439,2.09,0.337,-0.089,0.249,0.048
2017-05-30 07:00:00,47.0,29.409,2.088,0.937,13.262,0.178,8.411,0.439,2.118,0.142,1.366,0.242,0.226
2017-05-30 07:30:00,53.3,31.836,2.088,0.895,14.534,0.18,8.415,0.963,2.371,0.137,1.439,0.247,0.567
2017-05-30 08:00:00,54.0,33.315,2.089,0.908,14.689,0.194,8.418,0.963,2.536,0.905,1.905,0.213,0.495
2017-05-30 08:30:00,58.55,34.605,2.087,0.706,15.335,0.203,8.416,1.601,2.782,0.996,1.997,0.189,0.293
2017-05-30 09:00:00,55.44,35.548,2.088,0.644,15.652,0.203,8.418,2.25,2.716,1.003,1.996,0.225,0.353
2017-05-30 09:30:00,44.95,35.963,2.091,0.644,15.463,0.202,8.421,2.71,2.911,1.0,1.999,0.224,0.298
2017-05-30 10:00:00,41.98,35.941,2.089,0.644,15.0,0.201,8.416,2.99,3.16,1.0,1.901,0.202,0.338
2017-05-30 10:30:00,43.0,36.228,2.08,0.645,15.029,0.184,8.419,3.33,3.164,0.999,1.905,0.12,0.353
2017-05-30 11:00:00,42.0,36.202,2.081,0.645,14.736,0.169,8.429,3.53,3.486,0.99,1.718,0.104,0.314
2017-05-30 11:30:00,42.0,36.624,2.08,0.645,14.65,0.162,8.413,3.68,3.839,0.984,1.774,0.097,0.3
2017-05-30 12:00:00,40.93,36.722,2.079,0.644,15.115,0.141,8.415,3.84,4.302,0.979,0.898,0.005,0.304
2017-05-30 12:30:00,34.79,36.419,2.08,0.644,14.521,0.138,8.415,3.99,4.558,0.987,0.887,-0.103,0.302
2017-05-30 13:00:00,34.5,36.201,2.081,0.644,15.05,0.108,8.414,3.98,4.79,1.0,-0.061,-0.194,0.389
2017-05-30 13:30:00,33.0,35.745,2.083,0.644,14.693,0.088,8.422,3.81,5.107,1.0,-0.146,-0.128,0.172
2017-05-30 14:00:00,33.0,35.632,2.085,0.644,14.209,0.05,8.415,3.81,5.582,1.0,-0.229,-0.114,0.18
2017-05-30 14:30:00,31.8,35.342,2.084,0.636,13.838,0.052,8.408,3.75,5.808,1.0,-0.247,-0.147,0.16
2017-05-30 15:00:00,32.0,35.412,2.084,0.501,13.647,0.033,8.406,3.49,6.339,0.998,-0.023,-0.225,0.162
2017-05-30 15:30:00,32.0,35.547,2.056,0.445,13.275,0.031,8.409,3.41,7.091,0.954,-0.017,-0.247,0.14
2017-05-30 16:00:00,33.0,35.578,1.864,0.416,13.507,0.04,8.402,3.32,7.167,0.958,-0.072,-0.18,0.156
2017-05-30 16:30:00,35.52,35.755,1.87,0.538,13.93,0.039,8.399,3.14,6.902,0.963,-0.094,-0.114,0.182
2017-05-30 17:00:00,36.0,36.094,1.876,0.644,14.192,0.078,8.399,2.9,6.676,1.007,0.206,-0.039,0.155
2017-05-30 17:30:00,36.0,35.908,1.875,0.645,14.516,0.083,8.404,2.51,6.588,0.98,0.2,-0.031,0.138
2017-05-30 18:00:00,36.0,35.436,1.875,0.607,14.831,0.115,8.397,1.97,6.249,0.996,0.399,-0.154,0.151
2017-05-30 18:30:00,37.0,35.127,1.897,0.644,15.138,0.13,8.393,1.43,6.149,1.006,0.36,-0.237,0.217
2017-05-30 19:00:00,36.0,34.62,1.99,0.644,14.444,0.131,8.401,0.983,5.968,0.969,1.018,-0.213,0.285
2017-05-30 19:30:00,35.66,34.006,2.04,0.641,14.25,0.131,8.401,0.599,5.622,0.975,1.025,-0.15,0.472
2017-05-30 20:00:00,37.1,33.329,1.986,0.612,14.386,0.13,8.402,0.299,5.287,1.033,1.029,-0.139,0.304
2017-05-30 20:30:00,46.66,32.801,1.924,0.61,14.397,0.115,8.404,0.096,4.914,1.025,0.97,-0.054,0.4
2017-05-30 21:00:00,41.98,32.465,1.862,0.628,13.504,0.105,8.409,0.013,4.601,0.997,1.974,0.101,0.271
2017-05-30 21:30:00,38.75,32.079,1.795,0.644,13.364,0.086,8.406,0.008,4.443,1.012,1.999,0.085,0.237
2017-05-30 22:00:00,38.75,31.278,1.77,0.611,12.881,0.098,8.403,0.0,4.221,1.014,1.592,-0.05,0.738
2017-05-30 22:30:00,37.0,29.355,1.697,0.65,11.675,0.048,8.41,0.0,4.138,0.984,1.557,-0.117,0.313
2017-05-30 23:00:00,36.0,27.57,1.783,0.665,10.217,0.028,8.406,0.0,3.974,0.654,1.69,0.145,0.008
2017-05-30 23:30:00,32.98,25.848,1.819,0.569,8.786,0.026,8.411,0.0,3.916,0.563,1.7,0.242,-0.184
2017-05-31 00:00:00,32.98,24.448,1.854,0.554,8.034,0.026,8.412,0.0,3.772,0.56,1.699,0.203,-0.666
2017-05-31 00:30:00,33.91,23.662,1.861,0.609,7.939,0.026,8.411,0.0,3.424,0.577,1.699,0.202,-1.086
2017-05-31 01:00:00,33.91,23.236,1.88,0.76,7.968,0.013,8.417,0.0,3.126,0.548,1.699,0.199,-1.374
2017-05-31 01:30:00,32.65,23.004,1.907,0.854,7.885,0.012,8.413,0.0,2.894,0.555,1.699,0.204,-1.419
2017-05-31 02:00:00,32.65,22.735,1.91,0.862,7.69,0.012,8.417,0.0,2.813,0.53,1.699,0.241,-1.439
2017-05-31 02:30:00,32.5,22.334,1.921,0.779,7.679,0.012,8.405,0.004,2.665,0.578,1.699,0.248,-1.656
2017-05-31 03:00:00,33.0,22.111,1.983,0.638,7.682,0.012,8.403,0.004,2.523,0.566,1.699,0.248,-1.647
2017-05-31 03:30:00,32.5,22.052,1.982,0.632,7.747,0.012,8.401,0.004,2.381,0.577,1.699,0.248,-1.631
2017-05-31 04:00:00,33.0,21.98,1.981,0.693,7.806,0.012,8.396,0.002,2.199,0.572,1.699,0.239,-1.619
2017-05-31 04:30:00,33.97,21.562,1.988,0.643,7.595,0.012,8.41,0.007,2.025,0.549,1.699,0.247,-1.613
2017-05-31 05:00:00,34.0,21.91,1.991,0.545,7.968,0.013,8.409,0.079,1.82,0.566,1.698,0.248,-1.427
2017-05-31 05:30:00,37.0,22.95,1.99,0.536,8.536,0.013,8.412,0.24,1.67,0.559,1.725,0.248,-0.979
2017-05-31 06:00:00,36.5,25.382,1.891,0.666,10.224,0.013,8.41,0.479,1.549,0.551,1.274,0.248,0.077
2017-05-31 06:30:00,40.0,27.793,1.973,0.805,12.097,0.021,8.409,0.85,1.356,0.554,1.296,0.248,0.184
2017-05-31 07:00:00,44.0,30.566,1.992,0.654,15.371,0.109,8.407,1.24,1.158,1.002,0.061,0.248,0.324
2017-05-31 07:30:00,47.4,32.503,1.991,0.548,17.148,0.128,8.409,1.71,1.063,1.005,-0.072,0.235,0.338
2017-05-31 08:00:00,48.77,33.995,1.99,0.546,16.754,0.131,8.412,2.142,1.0,1.004,1.515,0.141,0.36
2017-05-31 08:30:00,51.38,35.179,2.003,0.55,17.264,0.157,8.412,2.71,0.88,1.01,1.648,0.173,0.372
2017-05-31 09:00:00,51.38,35.983,2.007,0.581,17.351,0.159,8.415,3.25,0.838,1.001,1.936,0.123,0.322
2017-05-31 09:30:00,50.67,36.192,2.007,0.645,17.03,0.159,8.418,3.82,0.824,0.976,1.997,0.016,0.3
2017-05-31 10:00:00,48.77,36.157,2.006,0.547,16.866,0.125,8.415,4.48,0.771,0.997,1.596,0.048,0.306
2017-05-31 10:30:00,47.07,36.414,2.006,0.541,16.737,0.103,8.411,4.95,0.738,1.0,1.579,0.045,0.304
2017-05-31 11:00:00,45.0,36.586,2.005,0.516,16.544,0.064,8.405,5.39,0.773,0.999,1.668,-0.108,0.33
2017-05-31 11:30:00,44.3,36.876,2.005,0.492,16.456,0.062,8.408,5.76,0.82,1.0,1.679,-0.132,0.326
2017-05-31 12:00:00,42.58,37.037,2.005,0.518,16.65,0.045,8.413,5.92,0.866,1.0,1.446,-0.16,0.334
2017-05-31 12:30:00,50.86,36.903,2.004,0.439,16.526,0.045,8.408,5.97,0.886,1.0,1.453,-0.162,0.334
2017-05-31 13:00:00,45.36,36.784,2.004,0.457,16.919,0.026,8.408,5.89,0.931,1.0,1.021,-0.246,0.374
2017-05-31 13:30:00,43.64,36.553,2.01,0.462,16.838,0.026,8.408,5.73,0.982,1.0,1.012,-0.253,0.338
2017-05-31 14:00:00,41.0,36.356,2.027,0.545,16.672,0.026,8.407,5.68,1.058,1.0,0.856,-0.237,0.322
2017-05-31 14:30:00,37.0,36.052,2.029,0.549,16.421,0.035,8.41,5.53,1.098,1.0,0.836,-0.188,0.332
2017-05-31 15:00:00,37.0,35.744,2.028,0.549,15.918,0.072,8.414,5.2,1.13,0.999,1.189,-0.054,0.299
2017-05-31 15:30:00,38.98,35.765,2.027,0.488,16.0,0.084,8.407,5.0,1.23,1.0,1.166,0.048,0.315
2017-05-31 16:00:00,42.0,35.843,2.028,0.517,15.537,0.131,8.407,4.65,1.354,1.0,1.72,0.167,0.332
2017-05-31 16:30:00,53.0,36.081,2.035,0.648,15.867,0.154,8.41,4.18,1.546,0.985,1.713,0.243,0.3
2017-05-31 17:00:00,54.0,36.148,2.035,0.76,15.943,0.198,8.408,3.53,1.712,0.991,1.992,0.242,0.337
2017-05-31 17:30:00,54.0,36.124,2.038,0.809,16.502,0.19,8.41,2.9,1.743,1.016,1.995,0.187,0.334
2017-05-31 18:00:00,54.0,35.903,2.04,0.887,16.691,0.187,8.408,2.22,1.867,0.998,1.995,0.227,0.383
2017-05-31 18:30:00,58.5,35.685,2.041,0.982,16.701,0.187,8.417,1.69,2.009,0.984,1.995,0.245,0.434
2017-05-31 19:00:00,58.0,35.199,2.026,0.92,16.617,0.187,8.412,1.14,2.116,0.994,1.995,0.246,0.546
2017-05-31 19:30:00,42.0,34.617,2.041,0.879,16.647,0.185,8.412,0.701,2.204,1.004,1.995,0.213,0.336
2017-05-31 20:00:00,40.5,33.796,2.041,0.95,16.243,0.168,8.416,0.338,2.254,0.987,1.995,0.088,0.316
2017-05-31 20:30:00,42.0,33.191,2.041,0.86,15.886,0.166,8.412,0.1,2.331,1.0,1.997,0.064,0.334
2017-05-31 21:00:00,40.5,32.933,2.07,0.793,15.953,0.132,8.416,0.017,2.419,0.928,1.656,0.117,0.432
2017-05-31 21:30:00,37.46,32.668,2.088,0.863,15.451,0.113,8.419,0.018,2.667,0.91,1.643,0.21,0.286
2017-05-31 22:00:00,35.0,31.595,2.09,0.776,14.656,0.047,8.412,0.0,2.869,0.777,1.465,0.197,0.306
2017-05-31 22:30:00,33.47,30.004,2.062,0.839,12.903,0.046,8.409,0.0,3.058,0.78,1.452,0.227,0.228
2017-05-31 23:00:00,41.05,27.754,1.555,0.861,11.285,0.042,8.404,0.0,3.118,0.718,1.694,0.245,-0.168
2017-05-31 23:30:00,37.47,26.143,1.412,0.692,9.839,0.042,8.403,0.0,3.255,0.715,1.703,0.246,-0.164
2017-06-01 00:00:00,36.97,24.732,1.541,0.6,9.175,0.042,8.407,0.0,3.399,0.712,1.508,0.246,-0.898
2017-06-01 00:30:00,35.94,23.698,1.554,0.613,8.181,0.041,8.405,0.0,3.565,0.726,1.501,0.246,-1.134
2017-06-01 01:00:00,34.87,23.271,1.454,0.577,8.052,0.012,8.402,0.0,3.653,0.725,1.5,0.245,-1.349
2017-06-01 01:30:00,31.43,23.099,1.443,0.529,7.836,0.012,8.407,0.0,3.785,0.721,1.512,0.246,-1.392
2017-06-01 02:00:00,29.82,22.924,1.51,0.604,7.945,0.012,8.408,0.0,3.824,0.483,1.211,0.248,-1.321
2017-06-01 02:30:00,27.2,22.508,1.552,0.695,7.564,0.012,8.408,0.0,3.743,0.468,1.205,0.247,-1.386
2017-06-01 03:00:00,27.12,22.415,1.542,0.729,7.703,0.012,8.412,0.0,3.689,0.468,1.205,0.247,-1.592
2017-06-01 03:30:00,27.94,22.415,1.5,0.736,7.817,0.012,8.402,0.0,3.79,0.468,1.21,0.248,-1.768
2017-06-01 04:00:00,24.59,22.373,1.511,0.828,7.976,0.012,8.4,0.0,3.853,0.514,0.725,0.248,-1.694
2017-06-01 04:30:00,29.42,22.067,1.481,0.829,7.781,0.012,8.404,0.015,3.814,0.516,0.711,0.248,-1.744
2017-06-01 05:00:00,30.0,22.414,1.582,0.858,7.838,0.012,8.403,0.015,3.857,0.48,0.713,0.247,-1.591
2017-06-01 05:30:00,33.72,23.17,1.577,0.829,8.018,0.012,8.41,0.261,3.898,0.457,0.689,0.248,-1.229
2017-06-01 06:00:00,33.72,25.046,1.434,0.59,8.959,0.012,8.409,0.261,3.997,-0.122,1.682,0.248,-0.424
2017-06-01 06:30:00,36.5,27.626,1.416,0.54,10.187,0.018,8.412,0.936,4.202,-0.133,1.708,0.232,0.1
2017-06-01 07:00:00,39.0,29.774,1.696,0.556,11.694,0.06,8.41,0.936,4.343,0.119,1.437,0.169,0.284
2017-06-01 07:30:00,43.47,32.125,1.893,0.549,12.846,0.073,8.409,1.953,4.328,0.131,1.427,0.131,0.315
2017-06-01 08:00:00,44.82,33.145,1.901,0.559,13.084,0.101,8.407,1.953,4.176,0.542,1.935,0.098,0.319
2017-06-01 08:30:00,45.92,35.139,1.905,0.619,13.379,0.101,8.414,3.55,4.351,0.58,1.953,-0.075,0.292
